Criterion ID,Parent ID,Category
5817,5809,/World Localities/Latin America/Central America/Mexico/Yucatán Peninsula/Quintana Roo
5819,5817,/World Localities/Latin America/Central America/Mexico/Yucatán Peninsula/Quintana Roo/Cancún & Riviera Maya
5818,5809,/World Localities/Latin America/Central America/Mexico/Yucatán Peninsula/Yucatán
5820,5818,/World Localities/Latin America/Central America/Mexico/Yucatán Peninsula/Yucatán/Mérida
5545,5208,/World Localities/Latin America/Central America/Nicaragua
5215,5208,/World Localities/Latin America/Central America/Panama
5216,5203,/World Localities/Latin America/South America
5217,5216,/World Localities/Latin America/South America/Argentina
5218,5217,/World Localities/Latin America/South America/Argentina/Buenos Aires
5540,5216,/World Localities/Latin America/South America/Bolivia
5219,5216,/World Localities/Latin America/South America/Brazil
5526,5219,/World Localities/Latin America/South America/Brazil/Central West Brazil
5221,5526,/World Localities/Latin America/South America/Brazil/Central West Brazil/Brasilia
5774,5526,/World Localities/Latin America/South America/Brazil/Central West Brazil/Goiás
5786,5526,/World Localities/Latin America/South America/Brazil/Central West Brazil/Mato Grosso
5787,5526,/World Localities/Latin America/South America/Brazil/Central West Brazil/Mato Grosso do Sul
5522,5219,/World Localities/Latin America/South America/Brazil/North Brazil
5788,5522,/World Localities/Latin America/South America/Brazil/North Brazil/Amazonas
5789,5522,/World Localities/Latin America/South America/Brazil/North Brazil/Pará
5790,5522,/World Localities/Latin America/South America/Brazil/North Brazil/Rondônia
5791,5522,/World Localities/Latin America/South America/Brazil/North Brazil/Tocantins
5523,5219,/World Localities/Latin America/South America/Brazil/Northeast Brazil
5778,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Alagoas
5631,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Bahia
5226,5631,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Bahia/Salvador
5779,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Ceará
5222,5779,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Ceará/Fortaleza
5780,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Maranhão
5781,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Paraíba
5782,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Pernambuco
5224,5782,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Pernambuco/Recife
5783,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Piauí
5784,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Rio Grande do Norte
5785,5523,/World Localities/Latin America/South America/Brazil/Northeast Brazil/Sergipe
5524,5219,/World Localities/Latin America/South America/Brazil/South Brazil
5627,5524,/World Localities/Latin America/South America/Brazil/South Brazil/Paraná
5630,5524,/World Localities/Latin America/South America/Brazil/South Brazil/Rio Grande do Sul
5223,5630,/World Localities/Latin America/South America/Brazil/South Brazil/Rio Grande do Sul/Porto Alegre
5629,5524,/World Localities/Latin America/South America/Brazil/South Brazil/Santa Catarina
5525,5219,/World Localities/Latin America/South America/Brazil/Southeast Brazil
5777,5525,/World Localities/Latin America/South America/Brazil/Southeast Brazil/Espirito Santo
5632,5525,/World Localities/Latin America/South America/Brazil/Southeast Brazil/Minas Gerais
5220,5632,/World Localities/Latin America/South America/Brazil/Southeast Brazil/Minas Gerais/Belo Horizonte
5225,5525,/World Localities/Latin America/South America/Brazil/Southeast Brazil/Rio de Janeiro
5227,5525,/World Localities/Latin America/South America/Brazil/Southeast Brazil/São Paulo (State)
5912,5227,/World Localities/Latin America/South America/Brazil/Southeast Brazil/São Paulo (State)/São Paulo
5228,5216,/World Localities/Latin America/South America/Chile
5229,5228,/World Localities/Latin America/South America/Chile/Santiago
5230,5216,/World Localities/Latin America/South America/Colombia
5231,5230,/World Localities/Latin America/South America/Colombia/Bogota
5536,5216,/World Localities/Latin America/South America/Ecuador
5832,5536,/World Localities/Latin America/South America/Ecuador/Galapagos Islands
5833,5536,/World Localities/Latin America/South America/Ecuador/Quito
5544,5216,/World Localities/Latin America/South America/French Guiana
5543,5216,/World Localities/Latin America/South America/Guyana
5541,5216,/World Localities/Latin America/South America/Paraguay
5232,5216,/World Localities/Latin America/South America/Peru
5233,5232,/World Localities/Latin America/South America/Peru/Lima
5542,5216,/World Localities/Latin America/South America/Suriname
5234,5216,/World Localities/Latin America/South America/Uruguay
5235,5216,/World Localities/Latin America/South America/Venezuela
5236,5235,/World Localities/Latin America/South America/Venezuela/Caracas
5588,5000,/World Localities/Middle East
5237,5000,/World Localities/North America
5354,5237,/World Localities/North America/Bermuda
5238,5237,/World Localities/North America/Canada
5239,5238,/World Localities/North America/Canada/Atlantic Provinces
5596,5239,/World Localities/North America/Canada/Atlantic Provinces/New Brunswick
5598,5239,/World Localities/North America/Canada/Atlantic Provinces/Newfoundland & Labrador
5597,5239,/World Localities/North America/Canada/Atlantic Provinces/Nova Scotia
5240,5597,/World Localities/North America/Canada/Atlantic Provinces/Nova Scotia/Halifax
5599,5239,/World Localities/North America/Canada/Atlantic Provinces/Prince Edward Island
5241,5238,/World Localities/North America/Canada/British Columbia
5242,5241,/World Localities/North America/Canada/British Columbia/Vancouver
5243,5241,/World Localities/North America/Canada/British Columbia/Victoria (BC)
5244,5238,/World Localities/North America/Canada/Canadian Prairies
5600,5244,/World Localities/North America/Canada/Canadian Prairies/Alberta
5245,5600,/World Localities/North America/Canada/Canadian Prairies/Alberta/Calgary
5246,5600,/World Localities/North America/Canada/Canadian Prairies/Alberta/Edmonton
5602,5244,/World Localities/North America/Canada/Canadian Prairies/Manitoba
5247,5602,/World Localities/North America/Canada/Canadian Prairies/Manitoba/Winnipeg
5601,5244,/World Localities/North America/Canada/Canadian Prairies/Saskatchewan
5248,5238,/World Localities/North America/Canada/Northern Territories
5249,5238,/World Localities/North America/Canada/Ontario
5253,5249,/World Localities/North America/Canada/Ontario/Greater Toronto
5250,5249,/World Localities/North America/Canada/Ontario/Hamilton-Niagara Peninsula
5252,5249,/World Localities/North America/Canada/Ontario/Ottawa-Gatineau
5251,5249,/World Localities/North America/Canada/Ontario/Southwestern Ontario
5254,5238,/World Localities/North America/Canada/Quebec
5255,5254,/World Localities/North America/Canada/Quebec/Montreal
5256,5254,/World Localities/North America/Canada/Quebec/Quebec City
5257,5237,/World Localities/North America/USA
5258,5257,/World Localities/North America/USA/Alaska
5259,5257,/World Localities/North America/USA/California
5669,5259,/World Localities/North America/USA/California/California Central Coast
5474,5259,/World Localities/North America/USA/California/Lake Tahoe
5263,5259,/World Localities/North America/USA/California/Sacramento Valley
5265,5259,/World Localities/North America/USA/California/San Francisco Bay Area
5260,5259,/World Localities/North America/USA/California/San Joaquin Valley
5266,5259,/World Localities/North America/USA/California/Silicon Valley
5535,5259,/World Localities/North America/USA/California/Southern California
5262,5535,/World Localities/North America/USA/California/Southern California/Inland Empire
5261,5535,/World Localities/North America/USA/California/Southern California/Los Angeles
5475,5535,/World Localities/North America/USA/California/Southern California/Orange County (CA)
5264,5535,/World Localities/North America/USA/California/Southern California/San Diego
5267,5257,/World Localities/North America/USA/Florida
5624,5267,/World Localities/North America/USA/Florida/Central Florida
5642,5624,/World Localities/North America/USA/Florida/Central Florida/Deltona-Daytona Beach
5270,5624,/World Localities/North America/USA/Florida/Central Florida/Greater Orlando
5271,5624,/World Localities/North America/USA/Florida/Central Florida/Tampa Bay Area
5622,5267,/World Localities/North America/USA/Florida/Florida Panhandle
5897,5622,/World Localities/North America/USA/Florida/Florida Panhandle/Pensacola
5824,5622,/World Localities/North America/USA/Florida/Florida Panhandle/Tallahassee
5623,5267,/World Localities/North America/USA/Florida/North Florida
5268,5623,/World Localities/North America/USA/Florida/North Florida/Jacksonville
5638,5267,/World Localities/North America/USA/Florida/Southern Florida
5822,5638,/World Localities/North America/USA/Florida/Southern Florida/Florida Keys
5823,5638,/World Localities/North America/USA/Florida/Southern Florida/Fort Myers-Cape Coral
5625,5638,/World Localities/North America/USA/Florida/Southern Florida/South Florida Metro
5641,5625,/World Localities/North America/USA/Florida/Southern Florida/South Florida Metro/Broward-Fort Lauderdale
5269,5625,/World Localities/North America/USA/Florida/Southern Florida/South Florida Metro/Miami-Dade
5272,5625,/World Localities/North America/USA/Florida/Southern Florida/South Florida Metro/West Palm Beach-Boca Raton
5273,5257,/World Localities/North America/USA/Great Plains (USA)
5462,5273,/World Localities/North America/USA/Great Plains (USA)/Kansas
5470,5273,/World Localities/North America/USA/Great Plains (USA)/Nebraska
5908,5470,/World Localities/North America/USA/Great Plains (USA)/Nebraska/Omaha
5471,5273,/World Localities/North America/USA/Great Plains (USA)/North Dakota
5426,5273,/World Localities/North America/USA/Great Plains (USA)/Oklahoma
5274,5426,/World Localities/North America/USA/Great Plains (USA)/Oklahoma/Oklahoma City
5275,5426,/World Localities/North America/USA/Great Plains (USA)/Oklahoma/Tulsa
5472,5273,/World Localities/North America/USA/Great Plains (USA)/South Dakota
5276,5257,/World Localities/North America/USA/Hawaii
5828,5276,/World Localities/North America/USA/Hawaii/Big Island (Hawaii)
5829,5276,/World Localities/North America/USA/Hawaii/Kauai
5827,5276,/World Localities/North America/USA/Hawaii/Maui
5826,5276,/World Localities/North America/USA/Hawaii/Oahu
5277,5257,/World Localities/North America/USA/Mid-Atlantic (USA)
5463,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/Delaware
5427,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/Maryland
5279,5427,/World Localities/North America/USA/Mid-Atlantic (USA)/Maryland/Baltimore Metro
5909,5427,/World Localities/North America/USA/Mid-Atlantic (USA)/Maryland/Ocean City (MD)
5411,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/New Jersey
5896,5411,/World Localities/North America/USA/Mid-Atlantic (USA)/New Jersey/Atlantic City
5409,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/New York State
5278,5409,/World Localities/North America/USA/Mid-Atlantic (USA)/New York State/Albany-Capital District
5280,5409,/World Localities/North America/USA/Mid-Atlantic (USA)/New York State/Buffalo-Niagara Falls
5282,5409,/World Localities/North America/USA/Mid-Atlantic (USA)/New York State/New York City
5285,5409,/World Localities/North America/USA/Mid-Atlantic (USA)/New York State/Rochester-Finger Lakes
5410,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/Pennsylvania
5281,5410,/World Localities/North America/USA/Mid-Atlantic (USA)/Pennsylvania/Harrisburg-South Central PA
5283,5410,/World Localities/North America/USA/Mid-Atlantic (USA)/Pennsylvania/Philadelphia
5284,5410,/World Localities/North America/USA/Mid-Atlantic (USA)/Pennsylvania/Pittsburgh
5286,5277,/World Localities/North America/USA/Mid-Atlantic (USA)/Washington DC
5287,5257,/World Localities/North America/USA/Midwest (USA)
5428,5287,/World Localities/North America/USA/Midwest (USA)/Illinois
5288,5428,/World Localities/North America/USA/Midwest (USA)/Illinois/Chicago
5429,5287,/World Localities/North America/USA/Midwest (USA)/Indiana
5294,5429,/World Localities/North America/USA/Midwest (USA)/Indiana/Indianapolis
5458,5287,/World Localities/North America/USA/Midwest (USA)/Iowa
5413,5287,/World Localities/North America/USA/Midwest (USA)/Michigan
5292,5413,/World Localities/North America/USA/Midwest (USA)/Michigan/Detroit
5293,5413,/World Localities/North America/USA/Midwest (USA)/Michigan/Grand Rapids-West Michigan
5431,5287,/World Localities/North America/USA/Midwest (USA)/Minnesota
5297,5431,/World Localities/North America/USA/Midwest (USA)/Minnesota/Minneapolis-Saint Paul
5414,5287,/World Localities/North America/USA/Midwest (USA)/Missouri
5298,5414,/World Localities/North America/USA/Midwest (USA)/Missouri/Greater St. Louis
5295,5414,/World Localities/North America/USA/Midwest (USA)/Missouri/Kansas City
5412,5287,/World Localities/North America/USA/Midwest (USA)/Ohio
5289,5412,/World Localities/North America/USA/Midwest (USA)/Ohio/Cincinnati
5291,5412,/World Localities/North America/USA/Midwest (USA)/Ohio/Columbus (OH)
5290,5412,/World Localities/North America/USA/Midwest (USA)/Ohio/Greater Cleveland
5430,5287,/World Localities/North America/USA/Midwest (USA)/Wisconsin
5296,5430,/World Localities/North America/USA/Midwest (USA)/Wisconsin/Milwaukee
5299,5257,/World Localities/North America/USA/New England
5423,5299,/World Localities/North America/USA/New England/Connecticut
5301,5423,/World Localities/North America/USA/New England/Connecticut/Greater Hartford
5670,5423,/World Localities/North America/USA/New England/Connecticut/New Haven
5459,5299,/World Localities/North America/USA/New England/Maine
5424,5299,/World Localities/North America/USA/New England/Massachusetts
5300,5424,/World Localities/North America/USA/New England/Massachusetts/Boston Metro
5461,5299,/World Localities/North America/USA/New England/New Hampshire
5425,5299,/World Localities/North America/USA/New England/Rhode Island
5302,5425,/World Localities/North America/USA/New England/Rhode Island/Providence
5460,5299,/World Localities/North America/USA/New England/Vermont
5303,5257,/World Localities/North America/USA/Pacific Northwest
5433,5303,/World Localities/North America/USA/Pacific Northwest/Oregon
5304,5433,/World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)
5432,5303,/World Localities/North America/USA/Pacific Northwest/Washington State
5305,5432,/World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma
5306,5257,/World Localities/North America/USA/Rocky Mountains
5434,5306,/World Localities/North America/USA/Rocky Mountains/Colorado
5307,5434,/World Localities/North America/USA/Rocky Mountains/Colorado/Denver
5466,5306,/World Localities/North America/USA/Rocky Mountains/Idaho
5465,5306,/World Localities/North America/USA/Rocky Mountains/Montana
5464,5306,/World Localities/North America/USA/Rocky Mountains/Wyoming
5308,5257,/World Localities/North America/USA/South (USA)
5422,5308,/World Localities/North America/USA/South (USA)/Alabama
5311,5422,/World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)
5467,5308,/World Localities/North America/USA/South (USA)/Arkansas
5906,5467,/World Localities/North America/USA/South (USA)/Arkansas/Little Rock
5420,5308,/World Localities/North America/USA/South (USA)/Georgia (USA)
5309,5420,/World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta
5907,5420,/World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah
5421,5308,/World Localities/North America/USA/South (USA)/Kentucky
5315,5421,/World Localities/North America/USA/South (USA)/Kentucky/Louisville
5417,5308,/World Localities/North America/USA/South (USA)/Louisiana
5310,5417,/World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge
5318,5417,/World Localities/North America/USA/South (USA)/Louisiana/New Orleans
5469,5308,/World Localities/North America/USA/South (USA)/Mississippi
5416,5308,/World Localities/North America/USA/South (USA)/North Carolina
5312,5416,/World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro
5313,5416,/World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad
5320,5416,/World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham
5418,5308,/World Localities/North America/USA/South (USA)/South Carolina
5618,5418,/World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)
5821,5418,/World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand
5314,5418,/World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina
5905,5314,/World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville
5419,5308,/World Localities/North America/USA/South (USA)/Tennessee
5900,5419,/World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg
5316,5419,/World Localities/North America/USA/South (USA)/Tennessee/Memphis
5317,5419,/World Localities/North America/USA/South (USA)/Tennessee/Nashville
5415,5308,/World Localities/North America/USA/South (USA)/Virginia
5321,5415,/World Localities/North America/USA/South (USA)/Virginia/Richmond-Petersburg
5319,5415,/World Localities/North America/USA/South (USA)/Virginia/Virginia Beach-Hampton Roads
5468,5308,/World Localities/North America/USA/South (USA)/West Virginia
5322,5257,/World Localities/North America/USA/Southwest (USA)
5435,5322,/World Localities/North America/USA/Southwest (USA)/Arizona
5325,5435,/World Localities/North America/USA/Southwest (USA)/Arizona/Phoenix
5328,5435,/World Localities/North America/USA/Southwest (USA)/Arizona/Tucson
5436,5322,/World Localities/North America/USA/Southwest (USA)/Nevada
5324,5436,/World Localities/North America/USA/Southwest (USA)/Nevada/Las Vegas
5326,5436,/World Localities/North America/USA/Southwest (USA)/Nevada/Reno-Sparks
5438,5322,/World Localities/North America/USA/Southwest (USA)/New Mexico
5323,5438,/World Localities/North America/USA/Southwest (USA)/New Mexico/Albuquerque-Santa Fe
5437,5322,/World Localities/North America/USA/Southwest (USA)/Utah
5327,5437,/World Localities/North America/USA/Southwest (USA)/Utah/Salt Lake City
5329,5257,/World Localities/North America/USA/Texas
5330,5329,/World Localities/North America/USA/Texas/Austin-Round Rock
5331,5329,/World Localities/North America/USA/Texas/Dallas-Fort Worth
5332,5329,/World Localities/North America/USA/Texas/El Paso
5333,5329,/World Localities/North America/USA/Texas/Houston
5334,5329,/World Localities/North America/USA/Texas/San Antonio
5335,5000,/World Localities/Oceania
5336,5335,/World Localities/Oceania/Australia
5452,5336,/World Localities/Oceania/Australia/New South Wales
5339,5452,/World Localities/Oceania/Australia/New South Wales/Canberra
5342,5452,/World Localities/Oceania/Australia/New South Wales/Newcastle (AU)
5344,5452,/World Localities/Oceania/Australia/New South Wales/Sydney
5457,5336,/World Localities/Oceania/Australia/Northern Territory
5453,5336,/World Localities/Oceania/Australia/Queensland
5338,5453,/World Localities/Oceania/Australia/Queensland/Brisbane
5357,5453,/World Localities/Oceania/Australia/Queensland/Cairns
5340,5453,/World Localities/Oceania/Australia/Queensland/Gold Coast
5456,5336,/World Localities/Oceania/Australia/South Australia
5337,5456,/World Localities/Oceania/Australia/South Australia/Adelaide
5356,5336,/World Localities/Oceania/Australia/Tasmania
5454,5336,/World Localities/Oceania/Australia/Victoria (AU)
5341,5454,/World Localities/Oceania/Australia/Victoria (AU)/Melbourne
5455,5336,/World Localities/Oceania/Australia/Western Australia
5343,5455,/World Localities/Oceania/Australia/Western Australia/Perth
5350,5335,/World Localities/Oceania/New Zealand
5351,5350,/World Localities/Oceania/New Zealand/Auckland
5359,5350,/World Localities/Oceania/New Zealand/Christchurch
5358,5350,/World Localities/Oceania/New Zealand/Wellington
5589,5335,/World Localities/Oceania/Pacific Islands
5345,5589,/World Localities/Oceania/Pacific Islands/Melanesia
5346,5345,/World Localities/Oceania/Pacific Islands/Melanesia/Fiji
5347,5345,/World Localities/Oceania/Pacific Islands/Melanesia/Papua New Guinea
5348,5589,/World Localities/Oceania/Pacific Islands/Micronesia
5349,5348,/World Localities/Oceania/Pacific Islands/Micronesia/Guam
5352,5589,/World Localities/Oceania/Pacific Islands/Polynesia
5568,5352,/World Localities/Oceania/Pacific Islands/Polynesia/Tahiti & Bora Bora
5353,5000,/World Localities/Polar Regions

